Unnamed: 0,uuid,baked_img,name,short_description,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,locations,season,mlb_id,update,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,sacBunts,sacFlies,season_gamesPlayed,season_gamesStarted,season_flyOuts,season_groundOuts,season_airOuts,season_runs,season_doubles,season_triples,season_homeRuns,season_strikeOuts,season_baseOnBalls,season_intentionalWalks,season_hits,season_hitByPitch,season_avg,season_atBats,season_obp,season_slg,season_ops,season_caughtStealing,season_stolenBases,season_stolenBasePercentage,season_numberOfPitches,season_era,season_inningsPitched,season_wins,season_losses,season_saves,season_saveOpportunities,season_holds,season_blownSaves,season_earnedRuns,season_whip,season_battersFaced,season_outs,season_gamesPitched,season_completeGames,season_shutouts,season_strikes,season_strikePercentage,season_hitBatsmen,season_balks,season_wildPitches,season_pickoffs,season_totalBases,season_winPercentage,season_pitchesPerInning,season_gamesFinished,season_strikeoutWalkRatio,season_strikeoutsPer9Inn,season_walksPer9Inn,season_hitsPer9Inn,season_runsScoredPer9,season_homeRunsPer9,season_inheritedRunners,season_inheritedRunnersScored,season_sacBunts,season_sacFlies,since_prev_gamesPlayed,since_prev_gamesStarted,since_prev_flyOuts,since_prev_groundOuts,since_prev_airOuts,since_prev_runs,since_prev_doubles,since_prev_triples,since_prev_homeRuns,since_prev_strikeOuts,since_prev_baseOnBalls,since_prev_intentionalWalks,since_prev_hits,since_prev_hitByPitch,since_prev_avg,since_prev_atBats,since_prev_obp,since_prev_slg,since_prev_ops,since_prev_caughtStealing,since_prev_stolenBases,since_prev_stolenBasePercentage,since_prev_numberOfPitches,since_prev_era,since_prev_inningsPitched,since_prev_wins,since_prev_losses,since_prev_saves,since_prev_saveOpportunities,since_prev_holds,since_prev_blownSaves,since_prev_earnedRuns,since_prev_whip,since_prev_battersFaced,since_prev_outs,since_prev_gamesPitched,since_prev_completeGames,since_prev_shutouts,since_prev_strikes,since_prev_strikePercentage,since_prev_hitBatsmen,since_prev_balks,since_prev_wildPitches,since_prev_pickoffs,since_prev_totalBases,since_prev_winPercentage,since_prev_pitchesPerInning,since_prev_gamesFinished,since_prev_strikeoutWalkRatio,since_prev_strikeoutsPer9Inn,since_prev_walksPer9Inn,since_prev_hitsPer9Inn,since_prev_runsScoredPer9,since_prev_homeRunsPer9,since_prev_inheritedRunners,since_prev_inheritedRunnersScored,since_prev_sacBunts,since_prev_sacFlies,3wk_gamesPlayed,3wk_gamesStarted,3wk_flyOuts,3wk_groundOuts,3wk_airOuts,3wk_runs,3wk_doubles,3wk_triples,3wk_homeRuns,3wk_strikeOuts,3wk_baseOnBalls,3wk_intentionalWalks,3wk_hits,3wk_hitByPitch,3wk_avg,3wk_atBats,3wk_obp,3wk_slg,3wk_ops,3wk_caughtStealing,3wk_stolenBases,3wk_stolenBasePercentage,3wk_numberOfPitches,3wk_era,3wk_inningsPitched,3wk_wins,3wk_losses,3wk_saves,3wk_saveOpportunities,3wk_holds,3wk_blownSaves,3wk_earnedRuns,3wk_whip,3wk_battersFaced,3wk_outs,3wk_gamesPitched,3wk_completeGames,3wk_shutouts,3wk_strikes,3wk_strikePercentage,3wk_hitBatsmen,3wk_balks,3wk_wildPitches,3wk_pickoffs,3wk_totalBases,3wk_winPercentage,3wk_pitchesPerInning,3wk_gamesFinished,3wk_strikeoutWalkRatio,3wk_strikeoutsPer9Inn,3wk_walksPer9Inn,3wk_hitsPer9Inn,3wk_runsScoredPer9,3wk_homeRunsPer9,3wk_inheritedRunners,3wk_inheritedRunnersScored,3wk_sacBunts,3wk_sacFlies,groundIntoTriplePlay,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,season_groundIntoTriplePlay,season_plateAppearances,season_rbi,season_leftOnBase,season_babip,season_atBatsPerHomeRun,3wk_groundIntoTriplePlay,3wk_plateAppearances,3wk_rbi,3wk_leftOnBase,3wk_babip,3wk_atBatsPerHomeRun,since_prev_groundIntoTriplePlay,since_prev_plateAppearances,since_prev_rbi,since_prev_leftOnBase,since_prev_babip,since_prev_atBatsPerHomeRun
220,9d5cc282ed8d39ab1f15b2338af14cb2,https://cards.theshow.com/mlb25/9d5cc282ed8d39ab1f15b2338af14cb2-baked.webp,Cole Sands,,Bronze,Twins,MIN,74,RP,,44,27,R,R,215 lbs,"6'3""",Florida,False,27,71,82,63,64,69,98,67,88,13,7,10,4,29,40,32,34,2,0,74,45,40,45,42,0,43,48,53,"[{'name': 'Cutter', 'speed': 91, 'control': 86, 'movement': 65}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 72, 'movement': 88}, {'name': 'Splitter', 'speed': 88, 'control': 51, 'movement': 73}, {'name': 'Slurve', 'speed': 82, 'control': 56, 'movement': 79}, {'name': 'Sinker', 'speed': 95, 'control': 71, 'movement': 71}]",70,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,663485,2025_2,104.0,3.0,94.0,114.0,154.0,66.0,25.0,0.0,15.0,146.0,44.0,0.0,126.0,12.0,.238,530.0,.306,.370,.676,2.0,12.0,.857,2392.0,3.90,138.1,11.0,5.0,5.0,10.0,9.0,5.0,60.0,1.23,596.0,415.0,104.0,0.0,0.0,1548.0,.650,12.0,1.0,8.0,0.0,196.0,.688,17.29,30.0,3.32,9.50,2.86,8.20,4.29,0.98,50.0,19.0,2.0,8.0,15.0,0.0,6.0,15.0,13.0,5.0,1.0,0.0,1.0,11.0,6.0,0.0,12.0,1.0,.250,48.0,.333,.333,.666,0.0,1.0,1.000,208.0,3.29,13.2,2.0,1.0,0.0,2.0,4.0,2.0,5.0,1.32,58.0,41.0,15.0,0.0,0.0,141.0,.680,1.0,0.0,1.0,0.0,16.0,.667,15.22,2.0,1.83,7.24,3.95,7.90,3.29,0.66,14.0,7.0,1.0,2.0,15.0,0.0,6.0,15.0,13.0,5.0,1.0,0.0,1.0,11.0,6.0,0.0,12.0,1.0,.250,48.0,.333,.333,.666,0.0,1.0,1.000,208.0,3.29,13.2,2.0,1.0,0.0,2.0,4.0,2.0,5.0,1.32,58.0,41.0,15.0,0.0,0.0,141.0,.680,1.0,0.0,1.0,0.0,16.0,.667,15.22,2.0,1.83,7.24,3.95,7.90,3.29,0.66,14.0,7.0,1.0,2.0,7.0,0.0,0.0,11.0,3.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0,9.0,0.0,.321,28.0,.367,.464,.831,0.0,1.0,1.000,96.0,3.86,7.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.57,31.0,21.0,7.0,0.0,0.0,68.0,.710,0.0,0.0,1.0,0.0,13.0,.---,13.71,1.0,3.00,7.71,2.57,11.57,3.86,1.29,7.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
221,082c85e29cac64f24585c01951752875,https://cards.theshow.com/mlb25/082c85e29cac64f24585c01951752875-baked.webp,Cole Sulser,,Common,Rays,TB,61,RP,,71,34,R,R,190 lbs,"6'1""",California,False,27,57,64,60,46,68,64,66,87,0,0,0,0,2,0,0,37,8,0,74,38,59,45,36,0,34,0,8,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 70, 'movement': 76}, {'name': 'Circle Change', 'speed': 84, 'control': 65, 'movement': 72}, {'name': 'Cutter', 'speed': 87, 'control': 66, 'movement': 59}, {'name': 'Slider', 'speed': 81, 'control': 64, 'movement': 87}]",63,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,642121,2025_2,39.0,0.0,14.0,32.0,24.0,23.0,8.0,0.0,6.0,38.0,16.0,1.0,39.0,0.0,.295,132.0,.372,.492,.864,2.0,2.0,.500,619.0,5.29,34.0,1.0,4.0,2.0,5.0,5.0,3.0,20.0,1.62,149.0,102.0,39.0,0.0,0.0,401.0,.650,0.0,0.0,0.0,1.0,65.0,.200,18.21,14.0,2.38,10.06,4.24,10.32,6.09,1.59,17.0,3.0,1.0,0.0,4.0,0.0,4.0,5.0,6.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,8.0,0.0,.381,21.0,.458,.571,1.029,0.0,1.0,1.000,94.0,7.71,4.2,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.36,24.0,14.0,4.0,0.0,0.0,56.0,.600,0.0,0.0,0.0,0.0,12.0,.500,20.14,2.0,0.67,3.86,5.79,15.43,7.71,1.93,1.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,6.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,8.0,0.0,.381,21.0,.458,.571,1.029,0.0,1.0,1.000,94.0,7.71,4.2,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.36,24.0,14.0,4.0,0.0,0.0,56.0,.600,0.0,0.0,0.0,0.0,12.0,.500,20.14,2.0,0.67,3.86,5.79,15.43,7.71,1.93,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,.267,15.0,.353,.267,.620,0.0,0.0,.---,67.0,4.91,3.2,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.64,17.0,11.0,3.0,0.0,0.0,42.0,.630,0.0,0.0,0.0,0.0,4.0,1.000,18.27,1.0,1.00,4.91,4.91,9.82,4.91,0.00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
205,250872eab74e4ae2d11ff2b5b3fcb1a5,https://cards.theshow.com/mlb25/250872eab74e4ae2d11ff2b5b3fcb1a5-baked.webp,Christopher Morel,,Bronze,Rays,TB,69,LF,"2B, 3B, CF, RF",24,25,R,R,200 lbs,"6'0""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,34,60,66,65,42,71,54,36,32,90,0,34,95,56,40,0,54,19,23,[],68,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,666624,2025_2,323.0,,128.0,266.0,245.0,160.0,43.0,8.0,60.0,373.0,121.0,2.0,257.0,13.0,.228,1129.0,.308,.439,.747,14.0,23.0,.622,4917.0,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,4.0,8.0,33.0,,16.0,12.0,23.0,13.0,6.0,0.0,3.0,45.0,12.0,0.0,23.0,1.0,.223,103.0,.310,.369,.679,2.0,2.0,.500,456.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,0.0,0.0,33.0,,16.0,12.0,23.0,13.0,6.0,0.0,3.0,45.0,12.0,0.0,23.0,1.0,.223,103.0,.310,.369,.679,2.0,2.0,.500,456.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,0.0,0.0,15.0,,8.0,8.0,13.0,5.0,3.0,0.0,2.0,20.0,6.0,0.0,8.0,1.0,.163,49.0,.268,.347,.615,1.0,0.0,.000,199.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,0.0,0.0,0.0,1275.0,168.0,516.0,.280,18.82,0.0,116.0,11.0,41.0,.364,34.33,0.0,56.0,5.0,20.0,.222,24.50,0.0,116.0,11.0,41.0,.364,34.33
222,be771d5c34ec1be51e96321427e50a37,https://cards.theshow.com/mlb25/be771d5c34ec1be51e96321427e50a37-baked.webp,Cole Winn,,Bronze,Rangers,TEX,67,CP,,60,25,R,R,190 lbs,"6'2""",Colorado,False,49,52,68,54,59,73,97,54,82,18,14,16,10,11,19,9,42,8,0,78,53,54,44,50,0,33,13,7,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 63, 'movement': 74}, {'name': 'Slider', 'speed': 88, 'control': 39, 'movement': 65}, {'name': 'Splitter', 'speed': 87, 'control': 58, 'movement': 74}, {'name': 'Sinker', 'speed': 95, 'control': 44, 'movement': 59}, {'name': '12-6 Curve', 'speed': 82, 'control': 68, 'movement': 82}]",67,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,668390,2025_2,13.0,0.0,13.0,15.0,23.0,15.0,3.0,0.0,2.0,14.0,4.0,0.0,18.0,3.0,.261,69.0,.325,.391,.716,0.0,2.0,1.000,286.0,7.79,17.1,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.27,77.0,52.0,13.0,0.0,0.0,195.0,.680,3.0,0.0,1.0,0.0,27.0,.000,16.50,8.0,3.50,7.27,2.08,9.35,7.79,1.04,11.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,e002cb174561754f3a4e1c289b307641,https://cards.theshow.com/mlb25/e002cb174561754f3a4e1c289b307641-baked.webp,Colin Holderman,,Bronze,Pirates,PIT,65,RP,,35,29,R,R,230 lbs,"6'6""",Illinois,False,24,80,63,57,46,45,99,67,68,15,12,9,5,12,12,17,33,15,0,66,54,55,38,44,0,36,10,5,"[{'name': 'Fastball Running', 'speed': 93, 'control': 78, 'movement': 40}, {'name': 'Sinker', 'speed': 95, 'control': 59, 'movement': 68}, {'name': 'Cutter', 'speed': 92, 'control': 64, 'movement': 63}]",61,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,670059,2025_2,133.0,0.0,52.0,130.0,116.0,66.0,22.0,1.0,13.0,129.0,59.0,3.0,120.0,13.0,.248,483.0,.341,.379,.720,5.0,18.0,.783,2187.0,4.19,129.0,4.0,10.0,2.0,13.0,50.0,11.0,60.0,1.39,567.0,387.0,133.0,0.0,0.0,1356.0,.620,13.0,0.0,6.0,0.0,183.0,.286,16.95,16.0,2.19,9.00,4.12,8.37,4.60,0.91,45.0,12.0,4.0,8.0,10.0,0.0,1.0,15.0,4.0,8.0,2.0,0.0,3.0,8.0,5.0,0.0,12.0,2.0,.324,37.0,.422,.622,1.044,0.0,2.0,1.000,160.0,7.20,10.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,1.70,46.0,30.0,10.0,0.0,0.0,105.0,.660,2.0,0.0,1.0,0.0,23.0,.000,16.00,2.0,1.60,7.20,4.50,10.80,7.20,2.70,11.0,4.0,1.0,1.0,10.0,0.0,1.0,15.0,4.0,8.0,2.0,0.0,3.0,8.0,5.0,0.0,12.0,2.0,.324,37.0,.422,.622,1.044,0.0,2.0,1.000,160.0,7.20,10.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,1.70,46.0,30.0,10.0,0.0,0.0,105.0,.660,2.0,0.0,1.0,0.0,23.0,.000,16.00,2.0,1.60,7.20,4.50,10.80,7.20,2.70,11.0,4.0,1.0,1.0,6.0,0.0,1.0,10.0,3.0,5.0,1.0,0.0,2.0,3.0,3.0,0.0,8.0,1.0,.364,22.0,.444,.682,1.126,0.0,0.0,.---,90.0,7.11,6.1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.74,28.0,19.0,6.0,0.0,0.0,60.0,.670,1.0,0.0,0.0,0.0,15.0,.000,14.21,2.0,1.00,4.26,4.26,11.37,7.11,2.84,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
224,408ac1e5b2b05b63e650bd356018b62c,https://cards.theshow.com/mlb25/408ac1e5b2b05b63e650bd356018b62c-baked.webp,Colin Poche,,Common,Nationals,WAS,62,RP,,41,31,L,L,225 lbs,"6'3""",Texas,False,24,71,67,68,31,65,64,59,95,0,0,0,0,2,0,0,64,0,0,80,46,55,52,40,0,38,0,7,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 77, 'movement': 95}, {'name': 'Slider', 'speed': 83, 'control': 60, 'movement': 65}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 40, 'movement': 40}]",62,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,621363,2025_2,13.0,0.0,5.0,3.0,11.0,12.0,3.0,1.0,1.0,10.0,12.0,0.0,10.0,0.0,.313,32.0,.478,.563,1.041,0.0,3.0,1.000,215.0,11.42,8.2,1.0,2.0,0.0,0.0,0.0,0.0,11.0,2.54,46.0,26.0,13.0,0.0,0.0,116.0,.540,0.0,0.0,1.0,0.0,18.0,.333,24.81,0.0,0.83,10.38,12.46,10.38,12.46,1.04,12.0,8.0,0.0,2.0,12.0,0.0,5.0,3.0,10.0,8.0,2.0,1.0,1.0,9.0,10.0,0.0,9.0,0.0,.310,29.0,.463,.552,1.015,0.0,2.0,1.000,196.0,9.00,8.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.38,41.0,24.0,12.0,0.0,0.0,108.0,.550,0.0,0.0,1.0,0.0,16.0,.500,24.50,0.0,0.90,10.13,11.25,10.13,9.00,1.13,12.0,8.0,0.0,2.0,12.0,0.0,5.0,3.0,10.0,8.0,2.0,1.0,1.0,9.0,10.0,0.0,9.0,0.0,.310,29.0,.463,.552,1.015,0.0,2.0,1.000,196.0,9.00,8.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.38,41.0,24.0,12.0,0.0,0.0,108.0,.550,0.0,0.0,1.0,0.0,16.0,.500,24.50,0.0,0.90,10.13,11.25,10.13,9.00,1.13,12.0,8.0,0.0,2.0,6.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,.214,14.0,.333,.571,.904,0.0,0.0,.---,84.0,6.23,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.38,18.0,13.0,6.0,0.0,0.0,55.0,.650,0.0,0.0,1.0,0.0,8.0,.---,19.38,0.0,1.33,8.31,6.23,6.23,6.23,2.08,6.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
225,173cdd6efafce2afa64d31dc0ba6cbf6,https://cards.theshow.com/mlb25/173cdd6efafce2afa64d31dc0ba6cbf6-baked.webp,Colin Rea,,Silver,Cubs,CHC,76,SP,,53,34,R,R,220 lbs,"6'5""",Iowa,False,71,69,66,52,79,58,81,64,92,2,2,0,0,6,16,2,36,18,0,53,42,59,46,52,0,30,8,5,"[{'name': 'Sinker', 'speed': 92, 'control': 68, 'movement': 55}, {'name': 'Cutter', 'speed': 88, 'control': 63, 'movement': 64}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 66, 'movement': 55}, {'name': 'Fastball Running', 'speed': 90, 'control': 68, 'movement': 84}, {'name': 'Splitter', 'speed': 86, 'control': 56, 'movement': 92}]",76,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,607067,2025_2,25.0,24.0,65.0,150.0,129.0,79.0,27.0,7.0,14.0,102.0,55.0,4.0,130.0,9.0,.258,503.0,.340,.423,.763,3.0,16.0,.842,2242.0,4.81,131.0,7.0,7.0,0.0,0.0,0.0,0.0,70.0,1.41,576.0,393.0,25.0,0.0,0.0,1364.0,.610,9.0,1.0,0.0,0.0,213.0,.500,17.11,0.0,1.85,7.01,3.78,8.93,5.43,0.96,0.0,0.0,4.0,4.0,8.0,5.0,18.0,25.0,37.0,9.0,6.0,0.0,2.0,25.0,7.0,0.0,29.0,0.0,.254,114.0,.295,.360,.655,0.0,1.0,1.000,461.0,2.43,29.2,2.0,0.0,1.0,1.0,0.0,0.0,8.0,1.21,123.0,89.0,8.0,0.0,0.0,294.0,.640,0.0,0.0,0.0,0.0,41.0,1.000,15.54,3.0,3.57,7.58,2.12,8.80,2.73,0.61,1.0,1.0,1.0,1.0,8.0,5.0,18.0,25.0,37.0,9.0,6.0,0.0,2.0,25.0,7.0,0.0,29.0,0.0,.254,114.0,.295,.360,.655,0.0,1.0,1.000,461.0,2.43,29.2,2.0,0.0,1.0,1.0,0.0,0.0,8.0,1.21,123.0,89.0,8.0,0.0,0.0,294.0,.640,0.0,0.0,0.0,0.0,41.0,1.000,15.54,3.0,3.57,7.58,2.12,8.80,2.73,0.61,1.0,1.0,1.0,1.0,4.0,4.0,12.0,18.0,25.0,8.0,5.0,0.0,2.0,18.0,6.0,0.0,20.0,0.0,.253,79.0,.302,.392,.694,0.0,1.0,1.000,326.0,3.05,20.2,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.26,87.0,62.0,4.0,0.0,0.0,209.0,.640,0.0,0.0,0.0,0.0,31.0,1.000,15.77,0.0,3.00,7.84,2.61,8.71,3.48,0.87,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
226,40587990bbc19d57d70ab81fb7e67b3d,https://cards.theshow.com/mlb25/40587990bbc19d57d70ab81fb7e67b3d-baked.webp,Collin Snider,,Bronze,Mariners,SEA,70,RP,,52,29,R,R,195 lbs,"6'4""",Tennessee,False,25,65,66,55,74,73,96,66,73,8,6,8,4,10,10,6,37,8,0,71,45,65,50,48,0,39,8,5,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 61, 'movement': 30}, {'name': 'Fastball Running', 'speed': 90, 'control': 66, 'movement': 73}, {'name': 'Cutter', 'speed': 90, 'control': 64, 'movement': 52}, {'name': 'Sinker', 'speed': 95, 'control': 74, 'movement': 46}]",71,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,676092,2025_2,62.0,1.0,26.0,73.0,46.0,37.0,13.0,1.0,6.0,33.0,28.0,0.0,64.0,2.0,.299,214.0,.384,.453,.837,0.0,2.0,1.000,950.0,5.93,54.2,4.0,2.0,1.0,4.0,10.0,3.0,36.0,1.68,246.0,164.0,62.0,0.0,0.0,561.0,.590,2.0,0.0,0.0,0.0,97.0,.667,17.38,4.0,1.18,5.43,4.61,10.54,6.09,0.99,38.0,10.0,1.0,1.0,15.0,0.0,9.0,20.0,17.0,8.0,6.0,2.0,1.0,13.0,3.0,0.0,16.0,1.0,.250,64.0,.290,.453,.743,0.0,1.0,1.000,289.0,3.31,16.1,1.0,0.0,0.0,0.0,4.0,0.0,6.0,1.16,70.0,49.0,15.0,0.0,0.0,202.0,.700,1.0,0.0,0.0,0.0,29.0,1.000,17.69,0.0,4.33,7.16,1.65,8.82,4.41,0.55,7.0,2.0,1.0,1.0,15.0,0.0,9.0,20.0,17.0,8.0,6.0,2.0,1.0,13.0,3.0,0.0,16.0,1.0,.250,64.0,.290,.453,.743,0.0,1.0,1.000,289.0,3.31,16.1,1.0,0.0,0.0,0.0,4.0,0.0,6.0,1.16,70.0,49.0,15.0,0.0,0.0,202.0,.700,1.0,0.0,0.0,0.0,29.0,1.000,17.69,0.0,4.33,7.16,1.65,8.82,4.41,0.55,7.0,2.0,1.0,1.0,8.0,0.0,4.0,8.0,10.0,3.0,3.0,0.0,1.0,7.0,1.0,0.0,8.0,1.0,.258,31.0,.294,.452,.746,0.0,1.0,1.000,130.0,3.24,8.1,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.08,35.0,25.0,8.0,0.0,0.0,92.0,.710,1.0,0.0,0.0,0.0,14.0,1.000,15.60,0.0,7.00,7.56,1.08,8.64,3.24,1.08,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
229,d37a5f293c9e1666e6b1a4079cdf5774,https://cards.theshow.com/mlb25/d37a5f293c9e1666e6b1a4079cdf5774-baked.webp,Colton Gordon,,Common,Astros,HOU,61,SP,,61,26,L,L,225 lbs,"6'4""",Florida,False,76,50,46,43,53,52,59,53,60,5,7,3,5,4,5,8,39,7,0,79,56,55,45,53,0,38,3,2,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 59, 'movement': 58}, {'name': 'Slider', 'speed': 82, 'control': 54, 'movement': 56}, {'name': 'Curveball', 'speed': 76, 'control': 49, 'movement': 45}, {'name': 'Changeup', 'speed': 80, 'control': 50, 'movement': 60}]",61,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,676467,2025_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,b88764f1c889943b3800a04d001e29c0,https://cards.theshow.com/mlb25/b88764f1c889943b3800a04d001e29c0-baked.webp,CJ Abrams,,Silver,Nationals,WAS,76,SS,2B,5,24,L,R,191 lbs,"6'2""",Georgia,True,0,0,0,0,0,0,0,10,10,73,68,51,68,68,43,62,38,34,95,0,34,79,61,43,0,75,86,89,[],78,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,682928,2025_2,46.0,,20.0,41.0,32.0,16.0,5.0,0.0,2.0,27.0,4.0,0.0,29.0,6.0,.232,125.0,.285,.320,.605,2.0,1.0,.333,445.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,2.0,2.0,25.0,,12.0,21.0,26.0,16.0,6.0,2.0,4.0,21.0,8.0,0.0,31.0,3.0,.320,97.0,.385,.546,.931,2.0,8.0,.800,397.0,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,1.0,1.0,25.0,,12.0,21.0,26.0,16.0,6.0,2.0,4.0,21.0,8.0,0.0,31.0,3.0,.320,97.0,.385,.546,.931,2.0,8.0,.800,397.0,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,1.0,1.0,15.0,,6.0,11.0,18.0,10.0,4.0,2.0,0.0,11.0,5.0,0.0,21.0,3.0,.344,61.0,.420,.475,.895,2.0,4.0,.667,242.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,0.0,0.0,0.0,139.0,11.0,60.0,.276,62.50,0.0,110.0,13.0,21.0,.370,24.25,0.0,69.0,7.0,12.0,.420,-.--,0.0,110.0,13.0,21.0,.370,24.25
