Unnamed: 0,uuid,baked_img,name,short_description,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,locations,season,mlb_id,update,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,sacBunts,sacFlies,season_gamesPlayed,season_gamesStarted,season_flyOuts,season_groundOuts,season_airOuts,season_runs,season_doubles,season_triples,season_homeRuns,season_strikeOuts,season_baseOnBalls,season_intentionalWalks,season_hits,season_hitByPitch,season_avg,season_atBats,season_obp,season_slg,season_ops,season_caughtStealing,season_stolenBases,season_stolenBasePercentage,season_numberOfPitches,season_era,season_inningsPitched,season_wins,season_losses,season_saves,season_saveOpportunities,season_holds,season_blownSaves,season_earnedRuns,season_whip,season_battersFaced,season_outs,season_gamesPitched,season_completeGames,season_shutouts,season_strikes,season_strikePercentage,season_hitBatsmen,season_balks,season_wildPitches,season_pickoffs,season_totalBases,season_winPercentage,season_pitchesPerInning,season_gamesFinished,season_strikeoutWalkRatio,season_strikeoutsPer9Inn,season_walksPer9Inn,season_hitsPer9Inn,season_runsScoredPer9,season_homeRunsPer9,season_inheritedRunners,season_inheritedRunnersScored,season_sacBunts,season_sacFlies,since_prev_gamesPlayed,since_prev_gamesStarted,since_prev_flyOuts,since_prev_groundOuts,since_prev_airOuts,since_prev_runs,since_prev_doubles,since_prev_triples,since_prev_homeRuns,since_prev_strikeOuts,since_prev_baseOnBalls,since_prev_intentionalWalks,since_prev_hits,since_prev_hitByPitch,since_prev_avg,since_prev_atBats,since_prev_obp,since_prev_slg,since_prev_ops,since_prev_caughtStealing,since_prev_stolenBases,since_prev_stolenBasePercentage,since_prev_numberOfPitches,since_prev_era,since_prev_inningsPitched,since_prev_wins,since_prev_losses,since_prev_saves,since_prev_saveOpportunities,since_prev_holds,since_prev_blownSaves,since_prev_earnedRuns,since_prev_whip,since_prev_battersFaced,since_prev_outs,since_prev_gamesPitched,since_prev_completeGames,since_prev_shutouts,since_prev_strikes,since_prev_strikePercentage,since_prev_hitBatsmen,since_prev_balks,since_prev_wildPitches,since_prev_pickoffs,since_prev_totalBases,since_prev_winPercentage,since_prev_pitchesPerInning,since_prev_gamesFinished,since_prev_strikeoutWalkRatio,since_prev_strikeoutsPer9Inn,since_prev_walksPer9Inn,since_prev_hitsPer9Inn,since_prev_runsScoredPer9,since_prev_homeRunsPer9,since_prev_inheritedRunners,since_prev_inheritedRunnersScored,since_prev_sacBunts,since_prev_sacFlies,3wk_gamesPlayed,3wk_gamesStarted,3wk_flyOuts,3wk_groundOuts,3wk_airOuts,3wk_runs,3wk_doubles,3wk_triples,3wk_homeRuns,3wk_strikeOuts,3wk_baseOnBalls,3wk_intentionalWalks,3wk_hits,3wk_hitByPitch,3wk_avg,3wk_atBats,3wk_obp,3wk_slg,3wk_ops,3wk_caughtStealing,3wk_stolenBases,3wk_stolenBasePercentage,3wk_numberOfPitches,3wk_era,3wk_inningsPitched,3wk_wins,3wk_losses,3wk_saves,3wk_saveOpportunities,3wk_holds,3wk_blownSaves,3wk_earnedRuns,3wk_whip,3wk_battersFaced,3wk_outs,3wk_gamesPitched,3wk_completeGames,3wk_shutouts,3wk_strikes,3wk_strikePercentage,3wk_hitBatsmen,3wk_balks,3wk_wildPitches,3wk_pickoffs,3wk_totalBases,3wk_winPercentage,3wk_pitchesPerInning,3wk_gamesFinished,3wk_strikeoutWalkRatio,3wk_strikeoutsPer9Inn,3wk_walksPer9Inn,3wk_hitsPer9Inn,3wk_runsScoredPer9,3wk_homeRunsPer9,3wk_inheritedRunners,3wk_inheritedRunnersScored,3wk_sacBunts,3wk_sacFlies,groundIntoTriplePlay,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,season_groundIntoTriplePlay,season_plateAppearances,season_rbi,season_leftOnBase,season_babip,season_atBatsPerHomeRun,3wk_groundIntoTriplePlay,3wk_plateAppearances,3wk_rbi,3wk_leftOnBase,3wk_babip,3wk_atBatsPerHomeRun,since_prev_groundIntoTriplePlay,since_prev_plateAppearances,since_prev_rbi,since_prev_leftOnBase,since_prev_babip,since_prev_atBatsPerHomeRun,old_rank,new_rarity,old_rarity,delta_rank
316,f6a2eb4359b3e0baa88b12ada7e277c7,https://cards.theshow.com/mlb25/f6a2eb4359b3e0baa88b12ada7e277c7-baked.webp,Emerson Hancock,,Bronze,Mariners,SEA,68,SP,,26,25,R,R,213 lbs,"6'4""",Georgia,False,71,28,47,48,75,50,87,60,92,5,5,5,5,5,5,5,25,5,0,75,45,65,55,45,0,45,35,0,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 70, 'movement': 92}, {'name': 'Sinker', 'speed': 93, 'control': 51, 'movement': 88}, {'name': 'Circle Change', 'speed': 87, 'control': 66, 'movement': 89}, {'name': 'Slider', 'speed': 84, 'control': 54, 'movement': 59}]",68,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,676106,2025_2,20.0,20.0,66.0,95.0,120.0,58.0,12.0,2.0,16.0,62.0,29.0,0.0,105.0,6.0,0.276,380.0,0.336,0.445,0.781,4.0,11.0,.733,1582.0,4.95,96.1,5.0,5.0,0.0,0.0,0.0,0.0,53.0,1.39,417.0,289.0,20.0,0.0,0.0,1037.0,0.66,6.0,0.0,1.0,0.0,169.0,.500,16.42,0.0,2.14,5.79,2.71,9.81,5.42,1.49,0.0,0.0,0.0,2.0,5.0,5.0,14.0,28.0,20.0,15.0,5.0,0.0,3.0,17.0,7.0,0.0,30.0,0.0,0.316,95.0,0.363,0.463,0.826,3.0,4.0,.571,374.0,5.70,23.2,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.56,102.0,71.0,5.0,0.0,0.0,243.0,0.65,0.0,0.0,1.0,0.0,44.0,.500,15.80,0.0,2.43,6.46,2.66,11.41,5.70,1.14,0.0,0.0,0.0,0.0,5.0,5.0,14.0,28.0,20.0,15.0,5.0,0.0,3.0,17.0,7.0,0.0,30.0,0.0,0.316,95.0,0.363,0.463,0.826,3.0,4.0,.571,374.0,5.70,23.2,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.56,102.0,71.0,5.0,0.0,0.0,243.0,0.65,0.0,0.0,1.0,0.0,44.0,.500,15.80,0.0,2.43,6.46,2.66,11.41,5.70,1.14,0.0,0.0,0.0,0.0,4.0,4.0,13.0,28.0,19.0,9.0,3.0,0.0,2.0,17.0,6.0,0.0,23.0,0.0,0.264,87.0,0.312,0.368,0.68,2.0,4.0,.667,335.0,3.52,23.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.26,93.0,69.0,4.0,0.0,0.0,220.0,0.66,0.0,0.0,1.0,0.0,32.0,1.000,14.57,0.0,2.83,6.65,2.35,9.00,3.52,0.78,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68,Bronze,Bronze,0
317,ac7a21c48f5833b33a5b606b2089e6a9,https://cards.theshow.com/mlb25/ac7a21c48f5833b33a5b606b2089e6a9-baked.webp,Emiliano Teodo,,Bronze,Rangers,TEX,66,SP,,82,24,R,R,165 lbs,"6'1""",Dominican Republic,False,74,49,55,58,44,44,78,52,52,4,2,6,3,5,4,4,29,6,0,77,35,77,46,52,0,34,6,2,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 56, 'movement': 52}, {'name': 'Curveball', 'speed': 80, 'control': 45, 'movement': 46}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 52}]",66,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,693713,2025_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,Bronze,Bronze,0
319,ea70baf624affef1b67543c7c5949929,https://cards.theshow.com/mlb25/ea70baf624affef1b67543c7c5949929-baked.webp,Emmanuel Clase,,Gold,Guardians,CLE,82,CP,,48,26,R,R,206 lbs,"6'2""",Dominican Republic,False,25,97,96,57,88,87,99,86,90,0,0,0,0,2,0,0,29,8,0,95,45,99,38,35,0,42,0,8,"[{'name': 'Cutter', 'speed': 97, 'control': 99, 'movement': 84}, {'name': 'Slider', 'speed': 91, 'control': 96, 'movement': 90}, {'name': '4-Seam Fastball', 'speed': 99, 'control': 65, 'movement': 46}]",82,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,661403,2025_2,21.0,1.0,7.0,35.0,11.0,8.0,6.0,1.0,2.0,21.0,6.0,0.0,20.0,1.0,0.23,87.0,0.287,0.391,0.678,1.0,0.0,.000,345.0,2.31,23.1,2.0,3.0,1.0,1.0,4.0,0.0,6.0,1.11,94.0,70.0,21.0,0.0,0.0,227.0,0.66,1.0,0.0,1.0,0.0,34.0,.400,14.79,7.0,3.50,8.1,2.31,7.71,3.09,0.77,8.0,2.0,0.0,0.0,17.0,0.0,5.0,16.0,15.0,11.0,4.0,1.0,1.0,16.0,3.0,0.0,25.0,1.0,0.362,69.0,0.382,0.493,0.875,1.0,4.0,.800,278.0,5.51,16.1,4.0,0.0,8.0,10.0,1.0,2.0,10.0,1.71,76.0,49.0,17.0,0.0,0.0,197.0,0.71,1.0,0.0,1.0,0.0,34.0,1.000,17.02,14.0,5.33,8.82,1.65,13.78,6.06,0.55,1.0,0.0,0.0,3.0,17.0,0.0,5.0,16.0,15.0,11.0,4.0,1.0,1.0,16.0,3.0,0.0,25.0,1.0,0.362,69.0,0.382,0.493,0.875,1.0,4.0,.800,278.0,5.51,16.1,4.0,0.0,8.0,10.0,1.0,2.0,10.0,1.71,76.0,49.0,17.0,0.0,0.0,197.0,0.71,1.0,0.0,1.0,0.0,34.0,1.000,17.02,14.0,5.33,8.82,1.65,13.78,6.06,0.55,1.0,0.0,0.0,3.0,9.0,0.0,1.0,8.0,7.0,5.0,2.0,1.0,0.0,8.0,2.0,0.0,10.0,0.0,0.313,32.0,0.343,0.438,0.781,1.0,3.0,.750,140.0,4.32,8.1,2.0,0.0,6.0,7.0,1.0,1.0,4.0,1.44,35.0,25.0,9.0,0.0,0.0,93.0,0.66,0.0,0.0,1.0,0.0,14.0,1.000,16.80,7.0,4.00,8.64,2.16,10.80,5.40,0.00,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,82,Gold,Gold,0
318,9cc51c70b7d1ce7a6710af35f27b550f,https://cards.theshow.com/mlb25/9cc51c70b7d1ce7a6710af35f27b550f-baked.webp,Emilio Pagán,,Silver,Reds,CIN,77,RP,,15,33,L,R,208 lbs,"6'2""",South Carolina,False,25,90,91,64,73,65,76,62,99,0,0,0,0,0,0,0,63,1,0,73,56,72,52,35,0,25,0,4,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 64, 'movement': 99}, {'name': 'Cutter', 'speed': 86, 'control': 60, 'movement': 72}, {'name': 'Splitter', 'speed': 84, 'control': 63, 'movement': 80}]",77,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,641941,2025_2,89.0,0.0,61.0,45.0,114.0,46.0,19.0,2.0,20.0,92.0,27.0,0.0,70.0,2.0,0.219,319.0,0.283,0.48,0.763,1.0,2.0,.667,1464.0,4.75,85.1,4.0,4.0,2.0,12.0,24.0,10.0,45.0,1.14,350.0,256.0,89.0,0.0,0.0,949.0,0.65,2.0,0.0,0.0,0.0,153.0,.500,17.16,15.0,3.41,9.7,2.85,7.38,4.85,2.11,13.0,4.0,0.0,2.0,18.0,0.0,19.0,7.0,25.0,6.0,2.0,0.0,3.0,20.0,4.0,0.0,7.0,0.0,0.119,59.0,0.175,0.305,0.48,0.0,0.0,.---,244.0,2.60,17.1,0.0,1.0,9.0,11.0,1.0,2.0,5.0,0.63,63.0,52.0,18.0,0.0,0.0,165.0,0.68,0.0,0.0,0.0,0.0,18.0,.000,14.08,15.0,5.00,10.38,2.08,3.63,3.12,1.56,0.0,0.0,0.0,0.0,18.0,0.0,19.0,7.0,25.0,6.0,2.0,0.0,3.0,20.0,4.0,0.0,7.0,0.0,0.119,59.0,0.175,0.305,0.48,0.0,0.0,.---,244.0,2.60,17.1,0.0,1.0,9.0,11.0,1.0,2.0,5.0,0.63,63.0,52.0,18.0,0.0,0.0,165.0,0.68,0.0,0.0,0.0,0.0,18.0,.000,14.08,15.0,5.00,10.38,2.08,3.63,3.12,1.56,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,10.0,4.0,2.0,0.0,2.0,13.0,3.0,0.0,5.0,0.0,0.156,32.0,0.229,0.406,0.635,0.0,0.0,.---,133.0,4.00,9.0,0.0,0.0,5.0,7.0,0.0,2.0,4.0,0.89,35.0,27.0,9.0,0.0,0.0,91.0,0.68,0.0,0.0,0.0,0.0,13.0,.---,14.78,7.0,4.33,13.00,3.00,5.00,4.00,2.00,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,77,Silver,Silver,0
305,f84c09988d32540b0ceac03f27c18db2,https://cards.theshow.com/mlb25/f84c09988d32540b0ceac03f27c18db2-baked.webp,Edouard Julien,,Common,Twins,MIN,63,2B,1B,47,25,L,R,195 lbs,"6'0""",Canada,True,0,0,0,0,0,0,0,10,10,33,50,36,58,38,80,42,49,45,76,0,52,49,79,58,0,45,27,36,[],63,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,666397,2025_2,232.0,,68.0,169.0,112.0,104.0,30.0,1.0,26.0,259.0,108.0,0.0,160.0,5.0,0.23,695.0,0.336,0.388,0.724,2.0,9.0,.818,3406.0,,,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,1.0,4.0,29.0,,10.0,26.0,19.0,8.0,5.0,0.0,2.0,29.0,11.0,0.0,18.0,1.0,0.198,91.0,0.288,0.319,0.607,2.0,0.0,.000,444.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,0.0,1.0,29.0,,10.0,26.0,19.0,8.0,5.0,0.0,2.0,29.0,11.0,0.0,18.0,1.0,0.198,91.0,0.288,0.319,0.607,2.0,0.0,.000,444.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,0.0,1.0,12.0,,5.0,10.0,10.0,6.0,1.0,0.0,1.0,15.0,8.0,0.0,5.0,0.0,0.128,39.0,0.271,0.231,0.502,1.0,0.0,.000,220.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,0.0,1.0,0.0,813.0,66.0,242.0,.324,26.73,0.0,104.0,8.0,47.0,.262,45.50,0.0,48.0,3.0,20.0,.167,39.00,0.0,104.0,8.0,47.0,.262,45.50,63,Common,Common,0
320,d3817710dd621665bf61ff15ec62c45a,https://cards.theshow.com/mlb25/d3817710dd621665bf61ff15ec62c45a-baked.webp,Emmanuel Rivera,,Bronze,Orioles,BAL,68,3B,1B,26,28,R,R,225 lbs,"6'2""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,60,56,39,43,64,60,50,35,25,82,0,72,67,63,70,0,44,9,6,[],68,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,656896,2025_2,96.0,,24.0,64.0,47.0,15.0,6.0,1.0,1.0,51.0,20.0,0.0,43.0,4.0,0.214,201.0,0.294,0.269,0.563,0.0,2.0,1.000,883.0,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,1.0,3.0,5.0,,1.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.333,12.0,0.385,0.417,0.802,0.0,0.0,.---,47.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,0.0,0.0,5.0,,1.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.333,12.0,0.385,0.417,0.802,0.0,0.0,.---,47.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,0.0,0.0,5.0,,1.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.333,12.0,0.385,0.417,0.802,0.0,0.0,.---,47.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,0.0,0.0,0.0,229.0,15.0,89.0,.276,201.00,0.0,13.0,2.0,2.0,.444,-.--,0.0,13.0,2.0,2.0,.444,-.--,0.0,13.0,2.0,2.0,.444,-.--,68,Bronze,Bronze,0
325,4cd49fbe2d34eb7969480e22fe93a8db,https://cards.theshow.com/mlb25/4cd49fbe2d34eb7969480e22fe93a8db-baked.webp,Enyel De Los Santos,,Bronze,Braves,ATL,67,RP,,93,29,R,R,235 lbs,"6'3""",Dominican Republic,False,25,59,69,61,56,52,81,69,88,0,0,0,0,1,0,0,37,18,0,62,35,71,46,37,0,38,0,8,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 70, 'movement': 88}, {'name': 'Slider', 'speed': 84, 'control': 85, 'movement': 68}, {'name': 'Circle Change', 'speed': 88, 'control': 56, 'movement': 83}, {'name': 'Fastball Running', 'speed': 92, 'control': 65, 'movement': 63}]",67,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,660853,2025_2,44.0,0.0,19.0,28.0,41.0,21.0,10.0,1.0,11.0,48.0,13.0,1.0,39.0,1.0,0.25,156.0,0.312,0.538,0.85,0.0,3.0,1.000,715.0,4.46,40.1,1.0,2.0,1.0,3.0,8.0,2.0,20.0,1.29,170.0,121.0,44.0,0.0,0.0,486.0,0.68,1.0,0.0,2.0,0.0,84.0,.333,17.73,13.0,3.69,10.71,2.9,8.7,4.69,2.45,31.0,15.0,0.0,0.0,15.0,0.0,7.0,16.0,15.0,7.0,2.0,0.0,2.0,19.0,6.0,1.0,12.0,1.0,0.194,62.0,0.275,0.323,0.598,0.0,2.0,1.000,284.0,3.78,16.2,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.08,69.0,50.0,15.0,0.0,0.0,191.0,0.67,1.0,0.0,2.0,0.0,20.0,.500,17.04,4.0,3.17,10.26,3.24,6.48,3.78,1.08,7.0,3.0,0.0,0.0,15.0,0.0,7.0,16.0,15.0,7.0,2.0,0.0,2.0,19.0,6.0,1.0,12.0,1.0,0.194,62.0,0.275,0.323,0.598,0.0,2.0,1.000,284.0,3.78,16.2,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.08,69.0,50.0,15.0,0.0,0.0,191.0,0.67,1.0,0.0,2.0,0.0,20.0,.500,17.04,4.0,3.17,10.26,3.24,6.48,3.78,1.08,7.0,3.0,0.0,0.0,8.0,0.0,5.0,14.0,9.0,4.0,2.0,0.0,1.0,8.0,5.0,1.0,4.0,0.0,0.114,35.0,0.225,0.257,0.482,0.0,1.0,1.000,175.0,3.60,10.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.90,40.0,30.0,8.0,0.0,0.0,111.0,0.63,0.0,0.0,1.0,0.0,9.0,.500,17.50,2.0,1.60,7.20,4.50,3.60,3.60,0.90,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,67,Bronze,Bronze,0
326,7c237fddfd9f6c39ab306c4cc7289746,https://cards.theshow.com/mlb25/7c237fddfd9f6c39ab306c4cc7289746-baked.webp,Eric Haase,,Bronze,Brewers,MIL,71,C,LF,13,32,R,R,198 lbs,"5'10""",Michigan,True,0,0,0,0,0,0,0,10,10,45,55,75,45,48,43,60,35,25,67,0,61,69,55,77,58,64,11,10,[],71,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,606992,2025_2,301.0,,129.0,209.0,235.0,112.0,37.0,3.0,40.0,300.0,67.0,2.0,219.0,3.0,0.229,955.0,0.28,0.4,0.68,1.0,5.0,.833,4081.0,,,,,,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,,,1.0,7.0,13.0,,1.0,6.0,3.0,6.0,1.0,0.0,2.0,9.0,2.0,0.0,7.0,0.0,0.292,24.0,0.346,0.583,0.929,0.0,0.0,.---,121.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,1.0,0.0,13.0,,1.0,6.0,3.0,6.0,1.0,0.0,2.0,9.0,2.0,0.0,7.0,0.0,0.292,24.0,0.346,0.583,0.929,0.0,0.0,.---,121.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,1.0,0.0,6.0,,1.0,4.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,5.0,0.0,0.385,13.0,0.429,0.692,1.121,0.0,0.0,.---,65.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,1.0,0.0,0.0,1033.0,133.0,473.0,.288,23.88,0.0,27.0,4.0,9.0,.385,12.00,0.0,15.0,3.0,2.0,.500,13.00,0.0,27.0,4.0,9.0,.385,12.00,71,Bronze,Bronze,0
312,c54c06a5015e5b3670281eb32711221b,https://cards.theshow.com/mlb25/c54c06a5015e5b3670281eb32711221b-baked.webp,Elly De La Cruz,,Diamond,Reds,CIN,86,SS,3B,44,23,S,R,200 lbs,"6'5""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,60,81,60,75,45,72,72,37,28,95,0,90,99,52,82,0,99,99,99,[],86,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,682829,2025_2,296.0,,111.0,275.0,187.0,197.0,56.0,17.0,43.0,407.0,120.0,7.0,290.0,10.0,0.252,1153.0,0.327,0.441,0.768,28.0,116.0,.806,5152.0,,,,,,,,,,,,,,,,,,,,,,509.0,,,,,,,,,,,,3.0,3.0,38.0,,15.0,41.0,23.0,25.0,5.0,0.0,5.0,45.0,16.0,2.0,39.0,2.0,0.265,147.0,0.343,0.401,0.744,4.0,14.0,.778,646.0,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,0.0,1.0,38.0,,15.0,41.0,23.0,25.0,5.0,0.0,5.0,45.0,16.0,2.0,39.0,2.0,0.265,147.0,0.343,0.401,0.744,4.0,14.0,.778,646.0,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,0.0,1.0,20.0,,5.0,23.0,9.0,14.0,2.0,0.0,2.0,23.0,10.0,1.0,23.0,2.0,0.299,77.0,0.389,0.403,0.792,2.0,10.0,.833,360.0,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,0.0,1.0,0.0,1289.0,145.0,453.0,.350,26.81,0.0,166.0,25.0,75.0,.347,29.40,0.0,90.0,7.0,47.0,.396,38.50,0.0,166.0,25.0,75.0,.347,29.40,86,Diamond,Diamond,0
327,e00b9ce945474bef013552b8e276dc52,https://cards.theshow.com/mlb25/e00b9ce945474bef013552b8e276dc52-baked.webp,Eric Orze,,Common,Rays,TB,57,RP,,17,27,R,R,195 lbs,"6'4""",Illinois,False,32,46,55,53,48,56,64,51,65,9,6,8,3,10,6,13,38,4,0,74,46,55,49,53,0,34,8,6,"[{'name': 'Splitter', 'speed': 86, 'control': 57, 'movement': 65}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 49, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 46, 'movement': 48}, {'name': 'Fastball Running', 'speed': 92, 'control': 52, 'movement': 56}]",57,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,679358,2025_2,2.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.375,8.0,0.545,0.75,1.295,0.0,0.0,.---,42.0,21.6,1.2,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,5.0,2.0,0.0,0.0,24.0,0.57,1.0,0.0,0.0,0.0,6.0,.000,25.2,0.0,0.50,5.4,10.8,16.2,21.6,5.4,0.0,0.0,0.0,0.0,9.0,0.0,4.0,15.0,11.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,11.0,1.0,0.25,44.0,0.353,0.25,0.603,1.0,3.0,.750,200.0,0.73,12.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.38,51.0,37.0,9.0,0.0,0.0,120.0,0.6,1.0,0.0,0.0,0.0,11.0,.---,16.22,4.0,1.17,5.11,4.38,8.03,1.46,0.00,3.0,3.0,0.0,0.0,9.0,0.0,4.0,15.0,11.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,11.0,1.0,0.25,44.0,0.353,0.25,0.603,1.0,3.0,.750,200.0,0.73,12.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.38,51.0,37.0,9.0,0.0,0.0,120.0,0.6,1.0,0.0,0.0,0.0,11.0,.---,16.22,4.0,1.17,5.11,4.38,8.03,1.46,0.00,3.0,3.0,0.0,0.0,7.0,0.0,1.0,11.0,8.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,8.0,1.0,0.242,33.0,0.375,0.242,0.617,1.0,3.0,.750,160.0,0.96,9.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.50,40.0,28.0,7.0,0.0,0.0,92.0,0.58,1.0,0.0,0.0,0.0,8.0,.---,17.14,2.0,1.00,5.79,5.79,7.71,1.93,0.00,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,57,Common,Common,0
