uuid,type,img,baked_img,sc_baked_img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index
7818be1a0ecef9b94a8ed5e2b333acff,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTkZjRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d81ca1011fcb73b2b3155482a5cdaac929b16fd4/277b0f489dbc57dfab835bfda6801d03.webp,https://cards.theshow.com/mlb24/7818be1a0ecef9b94a8ed5e2b333acff-baked.webp,,Cade Cavalli,Bronze,Nationals,WAS,65,Live,,2017,SP,,9,25,R,R,232 lbs,"6'4""",Oklahoma,False,72,52,53,56,43,51,81,50,76,5,5,5,5,5,5,5,25,0,0,60,35,65,40,34,0,45,35,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 68, 'movement': 60}, {'name': 'Curveball', 'speed': 84, 'control': 62, 'movement': 76}, {'name': 'Circle Change', 'speed': 87, 'control': 48, 'movement': 69}, {'name': 'Slider', 'speed': 90, 'control': 25, 'movement': 45}]",[],True,False,,,False,,,65,False,False,CORE,True,0
c8f29d25be8ceb5966d71d41bfdb45ed,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT0x1SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--26b92d9c1e20d626ca3d39b318a677eb5ff49b44/d1d84656a79a34648f259fe038e5f5c1.jpg,https://cards.theshow.com/mlb24/c8f29d25be8ceb5966d71d41bfdb45ed-baked.webp,,Cade Marlowe,Bronze,Mariners,SEA,68,Live,,2017,RF,"LF, CF",5,26,L,R,210 lbs,"6'1""",Georgia,True,0,0,0,0,0,0,0,10,10,59,51,46,48,35,70,48,37,34,59,0,74,52,76,72,0,74,27,24,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,[],[],True,False,,,False,,,68,False,True,CORE,True,0
aa1b37e9e609500542775c4e0bbc2135,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSUl0UVJZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f564f167c68046566ea0df646cd2115a436db310/8bb86bdb7a00bf00361553abfa56b3fe.jpg,https://cards.theshow.com/mlb24/aa1b37e9e609500542775c4e0bbc2135-baked.webp,,Cade Povich,Bronze,Orioles,BAL,66,Live,,2017,SP,,37,23,L,L,185 lbs,"6'3""",Nevada,False,75,41,63,51,51,57,63,49,57,4,8,2,6,4,6,5,37,7,0,79,49,45,54,46,0,39,7,4,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 56, 'movement': 57}, {'name': 'Curveball', 'speed': 76, 'control': 49, 'movement': 53}, {'name': 'Cutter', 'speed': 88, 'control': 43, 'movement': 42}, {'name': 'Circle Change', 'speed': 85, 'control': 49, 'movement': 52}, {'name': 'Slurve', 'speed': 82, 'control': 49, 'movement': 45}]",[],True,False,,,False,,,66,False,False,CORE,True,0
1f8911b0ff40fbc0408c8d9e5d0dd193,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZ6U0I4PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3515ea1bfd9ac894aab7d7fd760ad7646813411/83c8b104c2b6b55526fcb423f9637553.webp,https://cards.theshow.com/mlb24/1f8911b0ff40fbc0408c8d9e5d0dd193-baked.webp,,Cade Smith,Diamond,Guardians,CLE,87,Live,,2017,RP,,36,24,R,R,225 lbs,"6'5""",Panama,False,27,123,100,90,78,82,81,67,89,5,3,8,4,8,6,5,33,3,0,79,55,57,56,60,0,39,5,3,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 57, 'movement': 54}, {'name': 'Splitter', 'speed': 89, 'control': 72, 'movement': 89}, {'name': 'Slurve', 'speed': 82, 'control': 72, 'movement': 75}]",[],True,False,,,False,,,87,False,False,CORE,True,1
9b7a0234ffb5aaa254c75241b573afb0,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDFLcFJZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2ac04e52bf7a64625093fdf9a59facbca3641118/bdfa55b1a4b28dcfb5c025acc9bb9500.jpg,https://cards.theshow.com/mlb24/9b7a0234ffb5aaa254c75241b573afb0-baked.webp,,Caden Dana,Bronze,Angels,LAA,68,Live,,2017,SP,,36,20,L,R,215 lbs,"6'4""",New York,False,76,55,54,66,44,52,76,49,54,4,6,4,6,3,5,5,4,2,0,77,54,65,46,52,0,37,6,5,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 53}, {'name': 'Curveball', 'speed': 77, 'control': 46, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 56, 'movement': 53}, {'name': 'Changeup', 'speed': 84, 'control': 46, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 44, 'movement': 54}]",[],True,False,,,False,,,68,False,False,CORE,True,0
017cb171b89b8accccfa3cf5762bf21b,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUEQ3SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dac169a29c9e1fd9680197a8822b342351d8be92/f64c3fe6f4f1d9a3b0a136ebc05b9af8.jpg,https://cards.theshow.com/mlb24/017cb171b89b8accccfa3cf5762bf21b-baked.webp,,Cal Quantrill,Bronze,Rockies,COL,67,Live,,2017,SP,,47,29,L,R,195 lbs,"6'3""",Panama,False,78,83,55,45,51,64,83,71,68,4,4,0,0,17,6,4,37,9,0,76,53,54,48,41,0,42,0,8,,,"[{'name': '2-Seam Fastball', 'speed': 94, 'control': 74, 'movement': 48}, {'name': 'Cutter', 'speed': 87, 'control': 60, 'movement': 62}, {'name': 'Splitter', 'speed': 86, 'control': 66, 'movement': 64}, {'name': '12-6 Curve', 'speed': 80, 'control': 79, 'movement': 42}, {'name': 'Circle Change', 'speed': 85, 'control': 78, 'movement': 68}]",[],True,False,,,False,,,67,False,False,CORE,True,0
1c81cd5f8d0000f67ee440c0c7a4007d,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3FiRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--891538fb6a9c3305791b54b2c68c18ba733ac017/83cc4109b07602793e49fe9c006a7b1c.webp,https://cards.theshow.com/mlb24/1c81cd5f8d0000f67ee440c0c7a4007d-baked.webp,,Cal Raleigh,Gold,Mariners,SEA,81,Live,,2017,C,,29,27,S,R,235 lbs,"6'3""",North Carolina,True,0,0,0,0,0,0,0,10,10,33,54,108,73,38,75,62,42,25,90,0,81,81,76,83,59,50,2,11,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3JMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1a45a665a5c44a4156d56432f4dc0c57df210df7/shield-diamond.webp,[],"[{'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR1RJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b441bfea3c97441374b34889348caaadb362d0d/GPerk_PinchHitter.webp'}]",True,False,,,False,,,81,False,True,CORE,True,0
fe59c7995755aa739facd4144d45247b,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT1VTWmhzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1f7d2e5fbe04e1b076583d137f319879d569569d/c2389fcd48dac30e65b9fd2c70f51275.jpg,https://cards.theshow.com/mlb24/fe59c7995755aa739facd4144d45247b-baked.webp,,Caleb Ferguson,Bronze,Astros,HOU,68,Live,,2017,RP,,64,27,R,L,226 lbs,"6'3""",Ohio,False,26,68,63,69,51,68,90,68,86,6,4,7,3,3,2,5,51,2,0,70,50,44,50,15,0,37,0,13,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 88, 'movement': 66}, {'name': 'Cutter', 'speed': 78, 'control': 52, 'movement': 79}, {'name': 'Sinker', 'speed': 94, 'control': 62, 'movement': 75}, {'name': 'Slider', 'speed': 82, 'control': 66, 'movement': 65}, {'name': 'Sweeping Curve', 'speed': 79, 'control': 75, 'movement': 86}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dab0fbc95e04dafa1058f62164d6794f198cfb02/GPerk_Homebody.webp'}]",True,False,,,False,,,68,False,False,CORE,True,0
4f4c9215c045e0cbcdda4709126fbbd1,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQW1CRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6521028f3c617ad9a8fcc1093f5381a2575a6be2/3f422896af8bc632accac4dd96602f53.webp,https://cards.theshow.com/mlb24/4f4c9215c045e0cbcdda4709126fbbd1-baked.webp,,Caleb Kilian,Common,Cubs,CHC,64,Live,,2017,SP,,45,26,R,R,180 lbs,"6'4""",California,False,78,53,45,45,55,52,88,68,80,7,5,8,3,11,10,13,39,8,0,79,46,55,50,49,0,40,7,5,,,"[{'name': 'Sinker', 'speed': 93, 'control': 61, 'movement': 70}, {'name': 'Cutter', 'speed': 89, 'control': 72, 'movement': 76}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 75, 'movement': 45}, {'name': 'Curveball', 'speed': 77, 'control': 65, 'movement': 80}]",[],True,False,,,False,,,64,False,True,CORE,True,0
fdfb354e0220c0492dc8581170d5376b,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS2VxRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b1f88f7013de45d3db9ee460cf6d149c62ccb858/2c8f7647d3c71ff6d0744a3b76b439d9.webp,https://cards.theshow.com/mlb24/fdfb354e0220c0492dc8581170d5376b-baked.webp,,Caleb Thielbar,Common,Twins,MIN,62,Live,,2017,RP,,56,37,R,L,205 lbs,"6'0""",Minnesota,False,23,50,61,63,50,68,68,65,92,0,0,0,0,2,0,0,34,9,0,83,28,54,64,22,0,29,0,6,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 72, 'movement': 92}, {'name': 'Slurve', 'speed': 80, 'control': 65, 'movement': 69}, {'name': '12-6 Curve', 'speed': 74, 'control': 68, 'movement': 87}, {'name': 'Slider', 'speed': 88, 'control': 58, 'movement': 62}]",[],True,False,,,False,,,62,False,True,CORE,True,0
74398c40d0828895d4176c751a8d2c45,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRG50SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5b658f6e57591245544a749387b6b0ba51b3e195/b2e48876ec2b2f113be9e5ae8949be1b.jpg,https://cards.theshow.com/mlb24/74398c40d0828895d4176c751a8d2c45-baked.webp,,Calvin Faucher,Bronze,Marlins,MIA,66,Live,,2017,CP,,53,28,R,R,190 lbs,"6'1""",California,False,28,58,63,65,46,79,99,49,92,12,8,9,4,4,5,13,38,7,0,70,46,45,50,53,0,44,6,4,,,"[{'name': 'Cutter', 'speed': 91, 'control': 54, 'movement': 92}, {'name': 'Sinker', 'speed': 95, 'control': 54, 'movement': 40}, {'name': 'Sweeping Curve', 'speed': 84, 'control': 49, 'movement': 88}, {'name': 'Slurve', 'speed': 86, 'control': 42, 'movement': 78}]",[],True,False,,,False,,,66,False,False,CORE,True,0
18da79f0a36d35a0a29d32cc4e1ad526,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTkRxVmhZPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--80bb4023969fee8eca8936d7837221914da0cd82/5ea69ba7e4b94c56635b7a08674bad2a.jpg,https://cards.theshow.com/mlb24/18da79f0a36d35a0a29d32cc4e1ad526-baked.webp,,Cam Booser,Bronze,Red Sox,BOS,65,Live,,2017,RP,,71,31,L,L,225 lbs,"6'3""",Washington,False,25,46,58,65,61,48,84,51,56,4,7,3,8,8,7,5,31,7,0,83,60,74,66,65,0,37,6,6,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 54, 'movement': 56}, {'name': 'Cutter', 'speed': 88, 'control': 52, 'movement': 54}, {'name': 'Sweeping Curve', 'speed': 83, 'control': 47, 'movement': 50}]",[],True,False,,,False,,,65,False,False,CORE,True,0
387f986aa69488ec2c81b7b83e1dd2ad,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT3hxRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4a5399202f44e6aa6d6549b782aff1185557aef2/7ef3335c3a8a77922edd523a7ebfec34.webp,https://cards.theshow.com/mlb24/387f986aa69488ec2c81b7b83e1dd2ad-baked.webp,,Camilo Doval,Bronze,Giants,SF,68,Live,,2017,RP,,75,26,R,R,185 lbs,"6'2""",At Sea,False,25,86,75,76,26,74,99,79,99,0,0,0,0,2,0,0,37,18,0,84,33,87,33,27,0,34,0,3,,,"[{'name': 'Slider', 'speed': 89, 'control': 84, 'movement': 67}, {'name': 'Cutter', 'speed': 97, 'control': 89, 'movement': 70}, {'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 99}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dab0fbc95e04dafa1058f62164d6794f198cfb02/GPerk_Homebody.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRi9JRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--29e752d10f36683b186431288a1fa4447054de70/GPerk_NightPlayer.webp'}, {'name': 'Outlier II', 'description': 'Secondary pitch exceeds max velocity limit', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0hJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3e051c033ed2c95145f95af8f051831b59df5e1/GPerk_OutlierII.webp'}]",True,False,,,False,,,68,False,False,CORE,True,0
925b761609c537e06d74f2cdd0206490,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQWRpRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e2a15491dcbc2802e678eede2f615901708c9dc5/2763d592412d6458ef0e18aeef4b9a4d.webp,https://cards.theshow.com/mlb24/925b761609c537e06d74f2cdd0206490-baked.webp,,Carlos Correa,Gold,Twins,MIN,83,Live,,2017,SS,3B,4,29,R,R,220 lbs,"6'4""",Slovakia,True,0,0,0,0,0,0,0,10,10,93,92,78,58,75,74,83,35,25,83,0,80,75,86,64,0,43,0,40,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3JMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1a45a665a5c44a4156d56432f4dc0c57df210df7/shield-diamond.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3ZMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8cb7663bc44c246d11010ae965db6b1c49413116/shield-gold.webp,[],[],True,False,,,False,,,83,False,True,CORE,True,0
6e05feca3b55ee87cd95bc659f941957,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQlVWUGhzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e4c52eb6a9ee350bd2ecee68cb625c5d16db0527/32accb9e472638706009ea1b14233d99.jpg,https://cards.theshow.com/mlb24/6e05feca3b55ee87cd95bc659f941957-baked.webp,,Carlos Estévez,Silver,Phillies,PHI,79,Live,,2017,RP,,53,31,R,R,277 lbs,"6'6""",At Sea,False,25,76,92,63,84,70,84,55,81,0,0,0,0,2,0,0,64,0,0,77,45,66,38,35,0,18,0,7,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 76, 'movement': 81}, {'name': 'Slider', 'speed': 89, 'control': 53, 'movement': 77}, {'name': 'Circle Change', 'speed': 88, 'control': 49, 'movement': 41}, {'name': '12-6 Curve', 'speed': 83, 'control': 45, 'movement': 47}]",[],True,False,,,False,,,79,False,False,CORE,True,0
9745dfc0d5ccaa1f9a6ab0a8296a022d,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSldhdHhnPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5e7f8283fd65c17a860f5ad6f820a39d8d4df389/9bb0abac2124e403e82ec8d352ff384c.jpg,https://cards.theshow.com/mlb24/9745dfc0d5ccaa1f9a6ab0a8296a022d-baked.webp,,Carlos F. Rodriguez,Common,Brewers,MIL,62,Live,,2017,SP,,0,22,R,R,206 lbs,"6'0""",Lithuania,False,77,46,47,52,35,56,94,52,55,5,3,7,4,2,6,5,26,3,0,85,57,56,49,46,0,52,6,3,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 55}, {'name': 'Slider', 'speed': 82, 'control': 48, 'movement': 54}, {'name': 'Cutter', 'speed': 89, 'control': 58, 'movement': 46}, {'name': 'Circle Change', 'speed': 86, 'control': 50, 'movement': 52}, {'name': 'Sinker', 'speed': 94, 'control': 50, 'movement': 50}]",[],True,False,,,False,,,62,False,True,CORE,True,0
9c3def8565984fa5dd9c7b52e6dd8e16,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUEh0SEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7d6089cdcf4987d5faa608c9309c63707a173048/f6399273cff3ec0bb99f69b2fc05de06.jpg,https://cards.theshow.com/mlb24/9c3def8565984fa5dd9c7b52e6dd8e16-baked.webp,,Carlos Hernández,Bronze,Royals,KC,69,Live,,2017,RP,,80,27,R,R,255 lbs,"6'4""",Slovenia,False,25,86,80,58,43,67,99,60,75,0,0,0,0,0,0,0,33,9,0,77,46,55,52,43,0,38,12,9,,,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 64, 'movement': 75}, {'name': 'Slider', 'speed': 89, 'control': 55, 'movement': 63}, {'name': 'Splitter', 'speed': 89, 'control': 65, 'movement': 62}, {'name': '12-6 Curve', 'speed': 84, 'control': 55, 'movement': 50}, {'name': 'Sinker', 'speed': 95, 'control': 65, 'movement': 75}]","[{'name': 'Outlier I', 'description': 'Primary pitch exceeds max velocity limit', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0RJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b1335f0dd70bfdada6e74e9892080ce014f7243/GPerk_OutlierI.webp'}]",True,False,,,False,,,69,False,False,CORE,True,0
d3817710dd621665bf61ff15ec62c45a,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREQwSEJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--db1f9760b29e991637bc99d08848a71ce5d5c08e/dd997529a87e3b0d3626d0c6a289dba8.jpg,https://cards.theshow.com/mlb24/d3817710dd621665bf61ff15ec62c45a-baked.webp,,Carlos Narvaez,Common,Yankees,NYY,64,Live,,2017,C,1B,94,25,R,R,190 lbs,"5'11""",Slovenia,True,0,0,0,0,0,0,0,10,10,42,39,35,33,48,50,46,28,21,80,0,56,70,69,55,74,55,26,21,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ25MRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--874809577e77c4925cd144d3c235bd55a80ea3fa/shield-common.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,[],[],True,False,,,False,,,64,False,True,CORE,True,0
324018b886fd30f134123fdf7304df5d,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUEtRdnhRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9aae69a03e385a20616d483be042039f7bf626b4/87712481ff795221b6fba2f3b7e048e1.jpg,https://cards.theshow.com/mlb24/324018b886fd30f134123fdf7304df5d-baked.webp,,Carlos Rodón,Gold,Yankees,NYY,84,Live,,2017,SP,,55,31,L,L,255 lbs,"6'2""",Florida,False,80,73,72,82,76,55,80,63,88,0,0,0,0,4,1,0,66,4,0,81,58,88,56,32,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 62, 'movement': 74}, {'name': 'Slider', 'speed': 87, 'control': 64, 'movement': 88}, {'name': 'Circle Change', 'speed': 80, 'control': 65, 'movement': 71}, {'name': 'Cutter', 'speed': 92, 'control': 69, 'movement': 69}, {'name': '12-6 Curve', 'speed': 81, 'control': 58, 'movement': 76}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXpJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c27503f86e0377df366518ad89d207b74536206c/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,84,False,False,CORE,True,0
04a6589546d845eb5011753d312469c7,mlb_card,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT1VBSFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--930c47268cf5733b6284f93f64d8abebd8c7f122/6e500a57e6ee66e593b32b35216812b5.jpg,https://cards.theshow.com/mlb24/04a6589546d845eb5011753d312469c7-baked.webp,,Carlos Santana,Silver,Twins,MIN,79,Live,,2017,1B,3B,30,38,S,R,210 lbs,"5'11""",At Sea,True,0,0,0,0,0,0,0,10,10,82,49,100,53,76,77,52,35,29,95,0,88,46,56,68,40,32,2,18,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3ZMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8cb7663bc44c246d11010ae965db6b1c49413116/shield-gold.webp,https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2pMRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6affd93c7690ad13521a57692a2c212a22ae2a30/shield-bronze.webp,[],"[{'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRlRJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--db44f0a054586c55ad68a6f800f7d51cc36693ce/GPerk_DeadRed.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb24.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJJRFJNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43d65053dcfd43617888d95ad5fccb4417a4924a/GPerk_BadballHitter.webp'}]",True,False,,,False,,,79,False,True,CORE,True,0
