Unnamed: 0,uuid,baked_img,name,short_description,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,locations,season,mlb_id,update,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,sacBunts,sacFlies,season_gamesPlayed,season_gamesStarted,season_flyOuts,season_groundOuts,season_airOuts,season_runs,season_doubles,season_triples,season_homeRuns,season_strikeOuts,season_baseOnBalls,season_intentionalWalks,season_hits,season_hitByPitch,season_avg,season_atBats,season_obp,season_slg,season_ops,season_caughtStealing,season_stolenBases,season_stolenBasePercentage,season_numberOfPitches,season_era,season_inningsPitched,season_wins,season_losses,season_saves,season_saveOpportunities,season_holds,season_blownSaves,season_earnedRuns,season_whip,season_battersFaced,season_outs,season_gamesPitched,season_completeGames,season_shutouts,season_strikes,season_strikePercentage,season_hitBatsmen,season_balks,season_wildPitches,season_pickoffs,season_totalBases,season_winPercentage,season_pitchesPerInning,season_gamesFinished,season_strikeoutWalkRatio,season_strikeoutsPer9Inn,season_walksPer9Inn,season_hitsPer9Inn,season_runsScoredPer9,season_homeRunsPer9,season_inheritedRunners,season_inheritedRunnersScored,season_sacBunts,season_sacFlies,since_prev_gamesPlayed,since_prev_gamesStarted,since_prev_flyOuts,since_prev_groundOuts,since_prev_airOuts,since_prev_runs,since_prev_doubles,since_prev_triples,since_prev_homeRuns,since_prev_strikeOuts,since_prev_baseOnBalls,since_prev_intentionalWalks,since_prev_hits,since_prev_hitByPitch,since_prev_avg,since_prev_atBats,since_prev_obp,since_prev_slg,since_prev_ops,since_prev_caughtStealing,since_prev_stolenBases,since_prev_stolenBasePercentage,since_prev_numberOfPitches,since_prev_era,since_prev_inningsPitched,since_prev_wins,since_prev_losses,since_prev_saves,since_prev_saveOpportunities,since_prev_holds,since_prev_blownSaves,since_prev_earnedRuns,since_prev_whip,since_prev_battersFaced,since_prev_outs,since_prev_gamesPitched,since_prev_completeGames,since_prev_shutouts,since_prev_strikes,since_prev_strikePercentage,since_prev_hitBatsmen,since_prev_balks,since_prev_wildPitches,since_prev_pickoffs,since_prev_totalBases,since_prev_winPercentage,since_prev_pitchesPerInning,since_prev_gamesFinished,since_prev_strikeoutWalkRatio,since_prev_strikeoutsPer9Inn,since_prev_walksPer9Inn,since_prev_hitsPer9Inn,since_prev_runsScoredPer9,since_prev_homeRunsPer9,since_prev_inheritedRunners,since_prev_inheritedRunnersScored,since_prev_sacBunts,since_prev_sacFlies,3wk_gamesPlayed,3wk_gamesStarted,3wk_flyOuts,3wk_groundOuts,3wk_airOuts,3wk_runs,3wk_doubles,3wk_triples,3wk_homeRuns,3wk_strikeOuts,3wk_baseOnBalls,3wk_intentionalWalks,3wk_hits,3wk_hitByPitch,3wk_avg,3wk_atBats,3wk_obp,3wk_slg,3wk_ops,3wk_caughtStealing,3wk_stolenBases,3wk_stolenBasePercentage,3wk_numberOfPitches,3wk_era,3wk_inningsPitched,3wk_wins,3wk_losses,3wk_saves,3wk_saveOpportunities,3wk_holds,3wk_blownSaves,3wk_earnedRuns,3wk_whip,3wk_battersFaced,3wk_outs,3wk_gamesPitched,3wk_completeGames,3wk_shutouts,3wk_strikes,3wk_strikePercentage,3wk_hitBatsmen,3wk_balks,3wk_wildPitches,3wk_pickoffs,3wk_totalBases,3wk_winPercentage,3wk_pitchesPerInning,3wk_gamesFinished,3wk_strikeoutWalkRatio,3wk_strikeoutsPer9Inn,3wk_walksPer9Inn,3wk_hitsPer9Inn,3wk_runsScoredPer9,3wk_homeRunsPer9,3wk_inheritedRunners,3wk_inheritedRunnersScored,3wk_sacBunts,3wk_sacFlies,groundIntoTriplePlay,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,season_groundIntoTriplePlay,season_plateAppearances,season_rbi,season_leftOnBase,season_babip,season_atBatsPerHomeRun,3wk_groundIntoTriplePlay,3wk_plateAppearances,3wk_rbi,3wk_leftOnBase,3wk_babip,3wk_atBatsPerHomeRun,since_prev_groundIntoTriplePlay,since_prev_plateAppearances,since_prev_rbi,since_prev_leftOnBase,since_prev_babip,since_prev_atBatsPerHomeRun
76,1bd5bcfc8d045056174d204be3e365ad,https://cards.theshow.com/mlb25/1bd5bcfc8d045056174d204be3e365ad-baked.webp,Bailey Ober,,Silver,Twins,MIN,76,SP,,17,29,R,R,260 lbs,"6'9""",North Carolina,False,81,48,67,58,80,55,61,72,92,7,7,0,0,6,0,7,28,0,0,70,29,49,38,32,0,22,0,0,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 66, 'movement': 76}, {'name': 'Circle Change', 'speed': 83, 'control': 94, 'movement': 87}, {'name': 'Cutter', 'speed': 86, 'control': 51, 'movement': 66}, {'name': 'Slider', 'speed': 80, 'control': 82, 'movement': 92}, {'name': 'Curveball', 'speed': 76, 'control': 68, 'movement': 61}]",76,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,641927,2025_1,94.0,94.0,350.0,350.0,610.0,221.0,87.0,11.0,78.0,509.0,109.0,0.0,438.0,17.0,.231,1893.0,.278,.413,.691,11.0,12.0,.522,7853.0,3.79,504.0,28.0,22.0,0.0,0.0,0.0,0.0,212.0,1.09,2033.0,1512.0,94.0,1.0,0.0,5282.0,.670,17.0,1.0,4.0,1.0,781.0,.560,15.58,0.0,4.67,9.09,1.95,7.82,3.95,1.39,0.0,0.0,2.0,12.0,6.0,6.0,28.0,26.0,45.0,15.0,8.0,0.0,5.0,25.0,7.0,0.0,37.0,1.0,.280,132.0,.319,.455,.774,0.0,2.0,1.000,500.0,4.13,32.2,3.0,1.0,0.0,0.0,0.0,0.0,15.0,1.35,141.0,98.0,6.0,0.0,0.0,343.0,.690,1.0,0.0,1.0,0.0,60.0,.750,15.31,0.0,3.57,6.89,1.93,10.19,4.13,1.38,0.0,0.0,0.0,1.0,6.0,6.0,28.0,26.0,45.0,15.0,8.0,0.0,5.0,25.0,7.0,0.0,37.0,1.0,.280,132.0,.319,.455,.774,0.0,2.0,1.000,500.0,4.13,32.2,3.0,1.0,0.0,0.0,0.0,0.0,15.0,1.35,141.0,98.0,6.0,0.0,0.0,343.0,.690,1.0,0.0,1.0,0.0,60.0,.750,15.31,0.0,3.57,6.89,1.93,10.19,4.13,1.38,0.0,0.0,0.0,1.0,3.0,3.0,16.0,17.0,28.0,5.0,4.0,0.0,2.0,13.0,1.0,0.0,21.0,1.0,.269,78.0,.284,.397,.681,0.0,0.0,.---,266.0,2.25,20.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.10,81.0,60.0,3.0,0.0,0.0,192.0,.720,1.0,0.0,0.0,0.0,31.0,1.000,13.30,0.0,13.00,5.85,0.45,9.45,2.25,0.90,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
72,eea535b1631bd117dbcaaf5a0ea76bfc,https://cards.theshow.com/mlb25/eea535b1631bd117dbcaaf5a0ea76bfc-baked.webp,Austin Wells,,Silver,Yankees,NYY,77,C,,28,25,L,R,220 lbs,"6'2""",Nevada,True,0,0,0,0,0,0,0,10,10,40,56,46,69,69,61,57,35,35,85,0,82,59,64,75,70,44,1,6,[],78,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,669224,2025_1,162.0,,97.0,125.0,166.0,59.0,30.0,2.0,22.0,125.0,58.0,0.0,117.0,6.0,.225,521.0,.304,.417,.721,2.0,1.0,.333,2395.0,,,,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,1.0,11.0,28.0,,23.0,21.0,35.0,9.0,6.0,1.0,5.0,24.0,8.0,0.0,20.0,1.0,.206,97.0,.266,.443,.709,0.0,0.0,.---,461.0,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,0.0,3.0,28.0,,23.0,21.0,35.0,9.0,6.0,1.0,5.0,24.0,8.0,0.0,20.0,1.0,.206,97.0,.266,.443,.709,0.0,0.0,.---,461.0,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,0.0,3.0,17.0,,13.0,14.0,21.0,5.0,5.0,0.0,3.0,14.0,4.0,0.0,13.0,0.0,.217,60.0,.258,.450,.708,0.0,0.0,.---,271.0,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,0.0,2.0,0.0,598.0,85.0,270.0,.247,23.68,0.0,109.0,17.0,47.0,.211,19.40,0.0,66.0,12.0,36.0,.222,20.00,0.0,109.0,17.0,47.0,.211,19.40
73,945ca62485f074e7d36f804e14fa278a,https://cards.theshow.com/mlb25/945ca62485f074e7d36f804e14fa278a-baked.webp,Austin Wynns,,Bronze,Reds,CIN,66,C,,38,34,R,R,190 lbs,"6'0""",California,True,0,0,0,0,0,0,0,10,10,48,53,45,42,48,50,54,68,25,75,0,72,40,85,58,57,20,2,22,[],66,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,642851,2025_1,19.0,,6.0,6.0,10.0,9.0,5.0,0.0,3.0,16.0,3.0,0.0,20.0,1.0,.385,52.0,.429,.654,1.083,0.0,0.0,.---,225.0,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,0.0,0.0,12.0,,3.0,4.0,5.0,6.0,1.0,0.0,3.0,11.0,3.0,0.0,13.0,0.0,.394,33.0,.444,.697,1.141,0.0,0.0,.---,150.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,0.0,0.0,12.0,,3.0,4.0,5.0,6.0,1.0,0.0,3.0,11.0,3.0,0.0,13.0,0.0,.394,33.0,.444,.697,1.141,0.0,0.0,.---,150.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,0.0,0.0,6.0,,2.0,3.0,3.0,4.0,1.0,0.0,2.0,6.0,2.0,0.0,10.0,0.0,.455,22.0,.500,.773,1.273,0.0,0.0,.---,108.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,0.0,0.0,0.0,56.0,13.0,20.0,.515,17.33,0.0,36.0,11.0,14.0,.526,11.00,0.0,24.0,8.0,10.0,.571,11.00,0.0,36.0,11.0,14.0,.526,11.00
78,f5d5892764397d98feffa1d1ff55fd95,https://cards.theshow.com/mlb25/f5d5892764397d98feffa1d1ff55fd95-baked.webp,Ben Brown,,Bronze,Cubs,CHC,70,SP,,32,25,R,R,210 lbs,"6'6""",New York,False,68,48,59,65,50,83,85,69,74,7,5,8,4,6,8,7,30,4,0,81,56,53,54,49,0,45,6,4,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 70, 'movement': 74}, {'name': '12-6 Curve', 'speed': 84, 'control': 78, 'movement': 48}, {'name': 'Circle Change', 'speed': 88, 'control': 60, 'movement': 52}]",76,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,676962,2025_1,22.0,14.0,49.0,65.0,89.0,40.0,12.0,0.0,8.0,99.0,33.0,0.0,79.0,4.0,.242,326.0,.315,.353,.668,0.0,6.0,1.000,1406.0,4.05,86.2,4.0,5.0,0.0,0.0,1.0,0.0,39.0,1.29,369.0,260.0,22.0,0.0,0.0,913.0,.650,4.0,0.0,2.0,1.0,115.0,.444,16.22,0.0,3.00,10.28,3.43,8.20,4.15,0.83,1.0,0.0,1.0,5.0,7.0,6.0,16.0,28.0,29.0,18.0,3.0,0.0,3.0,35.0,14.0,0.0,38.0,3.0,.295,129.0,.374,.388,.762,0.0,1.0,1.000,557.0,4.88,31.1,3.0,2.0,0.0,0.0,0.0,0.0,17.0,1.66,147.0,94.0,7.0,0.0,0.0,358.0,.640,3.0,0.0,0.0,0.0,50.0,.600,17.78,0.0,2.50,10.05,4.02,10.91,5.17,0.86,0.0,0.0,0.0,1.0,7.0,6.0,16.0,28.0,29.0,18.0,3.0,0.0,3.0,35.0,14.0,0.0,38.0,3.0,.295,129.0,.374,.388,.762,0.0,1.0,1.000,557.0,4.88,31.1,3.0,2.0,0.0,0.0,0.0,0.0,17.0,1.66,147.0,94.0,7.0,0.0,0.0,358.0,.640,3.0,0.0,0.0,0.0,50.0,.600,17.78,0.0,2.50,10.05,4.02,10.91,5.17,0.86,0.0,0.0,0.0,1.0,4.0,4.0,12.0,17.0,20.0,7.0,1.0,0.0,1.0,20.0,5.0,0.0,21.0,2.0,.273,77.0,.329,.325,.654,0.0,1.0,1.000,338.0,3.20,19.2,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.32,85.0,59.0,4.0,0.0,0.0,227.0,.670,2.0,0.0,0.0,0.0,25.0,.667,17.19,0.0,4.00,9.15,2.29,9.61,3.20,0.46,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
79,fb55274ed339c7f48dc377f5ce1e3e9d,https://cards.theshow.com/mlb25/fb55274ed339c7f48dc377f5ce1e3e9d-baked.webp,Ben Casparius,,Bronze,Dodgers,LAD,68,RP,,78,26,R,R,215 lbs,"6'2""",Connecticut,False,35,56,64,64,61,73,81,57,90,5,4,7,4,3,5,4,33,3,0,78,57,66,65,54,0,33,5,7,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 54, 'movement': 58}, {'name': 'Slider', 'speed': 84, 'control': 63, 'movement': 90}, {'name': 'Fastball Running', 'speed': 93, 'control': 59, 'movement': 69}, {'name': 'Cutter', 'speed': 91, 'control': 55, 'movement': 73}]",70,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,676508,2025_1,14.0,1.0,25.0,18.0,36.0,10.0,5.0,0.0,1.0,35.0,7.0,0.0,26.0,0.0,.228,114.0,.270,.298,.568,0.0,3.0,1.000,497.0,2.70,30.0,5.0,0.0,0.0,0.0,3.0,0.0,9.0,1.10,122.0,90.0,14.0,0.0,0.0,332.0,.670,0.0,0.0,0.0,0.0,34.0,1.000,16.57,0.0,5.00,10.50,2.10,7.80,3.00,0.30,1.0,0.0,0.0,1.0,11.0,1.0,19.0,15.0,27.0,7.0,3.0,0.0,1.0,23.0,3.0,0.0,17.0,0.0,.210,81.0,.235,.284,.519,0.0,1.0,1.000,341.0,2.91,21.2,3.0,0.0,0.0,0.0,3.0,0.0,7.0,0.92,85.0,65.0,11.0,0.0,0.0,229.0,.670,0.0,0.0,0.0,0.0,23.0,1.000,15.74,0.0,7.67,9.55,1.25,7.06,2.91,0.42,1.0,0.0,0.0,1.0,11.0,1.0,19.0,15.0,27.0,7.0,3.0,0.0,1.0,23.0,3.0,0.0,17.0,0.0,.210,81.0,.235,.284,.519,0.0,1.0,1.000,341.0,2.91,21.2,3.0,0.0,0.0,0.0,3.0,0.0,7.0,0.92,85.0,65.0,11.0,0.0,0.0,229.0,.670,0.0,0.0,0.0,0.0,23.0,1.000,15.74,0.0,7.67,9.55,1.25,7.06,2.91,0.42,1.0,0.0,0.0,1.0,5.0,1.0,12.0,9.0,15.0,7.0,3.0,0.0,1.0,14.0,1.0,0.0,12.0,0.0,.245,49.0,.255,.367,.622,0.0,1.0,1.000,205.0,4.97,12.2,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.03,51.0,38.0,5.0,0.0,0.0,141.0,.690,0.0,0.0,0.0,0.0,18.0,1.000,16.18,0.0,14.00,9.95,0.71,8.53,4.97,0.71,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
80,8c0d126792c0009a457a41d7e0dc642f,https://cards.theshow.com/mlb25/8c0d126792c0009a457a41d7e0dc642f-baked.webp,Ben Joyce,,Bronze,Angels,LAA,69,RP,,44,24,R,R,225 lbs,"6'5""",Tennessee,False,26,91,74,60,47,86,99,72,95,6,4,3,2,5,6,7,4,3,0,71,45,99,53,50,0,38,6,3,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 70, 'movement': 71}, {'name': 'Sinker', 'speed': 95, 'control': 82, 'movement': 95}, {'name': 'Slider', 'speed': 86, 'control': 65, 'movement': 91}, {'name': 'Circle Change', 'speed': 88, 'control': 72, 'movement': 83}]",69,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,690829,2025_1,48.0,1.0,24.0,57.0,40.0,18.0,4.0,1.0,3.0,44.0,24.0,0.0,40.0,5.0,.222,180.0,.329,.306,.635,1.0,1.0,.500,813.0,3.12,49.0,4.0,1.0,4.0,6.0,14.0,2.0,17.0,1.31,210.0,147.0,48.0,0.0,0.0,516.0,.630,5.0,0.0,7.0,0.0,55.0,.800,16.59,12.0,1.83,8.08,4.41,7.35,3.31,0.55,20.0,3.0,0.0,1.0,5.0,0.0,3.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,.263,19.0,.300,.579,.879,0.0,0.0,.---,70.0,6.23,4.1,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.38,20.0,13.0,5.0,0.0,0.0,45.0,.640,0.0,0.0,2.0,0.0,11.0,1.000,16.15,0.0,1.00,2.08,2.08,10.38,8.31,2.08,3.0,0.0,0.0,0.0,5.0,0.0,3.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,.263,19.0,.300,.579,.879,0.0,0.0,.---,70.0,6.23,4.1,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.38,20.0,13.0,5.0,0.0,0.0,45.0,.640,0.0,0.0,2.0,0.0,11.0,1.000,16.15,0.0,1.00,2.08,2.08,10.38,8.31,2.08,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,05f4e1a98bb11f96bef4229d2b9b34b2,https://cards.theshow.com/mlb25/05f4e1a98bb11f96bef4229d2b9b34b2-baked.webp,Ben Lively,,Bronze,Guardians,CLE,71,SP,,39,33,R,R,235 lbs,"6'4""",Florida,False,74,73,60,49,66,49,69,66,68,6,3,8,7,6,2,3,50,12,0,71,50,65,48,48,0,34,0,6,"[{'name': '4-Seam Fastball', 'speed': 90, 'control': 60, 'movement': 68}, {'name': 'Sinker', 'speed': 90, 'control': 76, 'movement': 54}, {'name': 'Fastball Running', 'speed': 86, 'control': 65, 'movement': 65}, {'name': 'Circle Change', 'speed': 84, 'control': 65, 'movement': 68}, {'name': 'Curveball', 'speed': 77, 'control': 66, 'movement': 40}]",71,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,594902,2025_1,19.0,12.0,51.0,85.0,95.0,53.0,14.0,2.0,20.0,79.0,25.0,0.0,96.0,3.0,.270,355.0,.324,.490,.814,0.0,7.0,1.000,1383.0,5.38,88.2,4.0,7.0,0.0,0.0,0.0,0.0,53.0,1.36,383.0,266.0,19.0,0.0,0.0,885.0,.640,3.0,0.0,1.0,0.0,174.0,.364,15.60,0.0,3.16,8.02,2.54,9.74,5.38,2.03,4.0,0.0,0.0,0.0,7.0,7.0,35.0,25.0,52.0,15.0,7.0,0.0,5.0,25.0,11.0,0.0,35.0,0.0,.255,137.0,.311,.416,.727,1.0,5.0,.833,611.0,3.72,36.1,1.0,2.0,0.0,0.0,0.0,0.0,15.0,1.27,148.0,109.0,7.0,0.0,0.0,397.0,.650,0.0,0.0,0.0,0.0,57.0,.333,16.82,0.0,2.27,6.19,2.72,8.67,3.72,1.24,0.0,0.0,0.0,0.0,7.0,7.0,35.0,25.0,52.0,15.0,7.0,0.0,5.0,25.0,11.0,0.0,35.0,0.0,.255,137.0,.311,.416,.727,1.0,5.0,.833,611.0,3.72,36.1,1.0,2.0,0.0,0.0,0.0,0.0,15.0,1.27,148.0,109.0,7.0,0.0,0.0,397.0,.650,0.0,0.0,0.0,0.0,57.0,.333,16.82,0.0,2.27,6.19,2.72,8.67,3.72,1.24,0.0,0.0,0.0,0.0,4.0,4.0,24.0,17.0,32.0,8.0,6.0,0.0,3.0,14.0,6.0,0.0,22.0,0.0,.259,85.0,.308,.435,.743,0.0,1.0,1.000,378.0,3.27,22.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.27,91.0,66.0,4.0,0.0,0.0,247.0,.650,0.0,0.0,0.0,0.0,37.0,.500,17.18,0.0,2.33,5.73,2.45,9.00,3.27,1.23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
85,e0cfa2c5417da1f4b7d34856a9dc26eb,https://cards.theshow.com/mlb25/e0cfa2c5417da1f4b7d34856a9dc26eb-baked.webp,Bennett Sousa,,Bronze,Astros,HOU,67,RP,,62,29,L,L,220 lbs,"6'3""",Florida,False,26,61,68,71,45,68,82,50,70,11,16,5,9,11,8,15,47,5,0,72,53,72,58,60,0,23,7,4,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 70}, {'name': 'Slider', 'speed': 87, 'control': 45, 'movement': 59}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 50, 'movement': 55}]",68,True,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,656986,2025_1,25.0,0.0,14.0,25.0,23.0,20.0,4.0,0.0,3.0,12.0,10.0,1.0,25.0,1.0,.301,83.0,.375,.458,.833,1.0,2.0,.667,365.0,8.41,20.1,3.0,0.0,1.0,2.0,5.0,1.0,19.0,1.72,96.0,61.0,25.0,0.0,0.0,232.0,.640,1.0,0.0,4.0,0.0,38.0,1.000,17.95,2.0,1.20,5.31,4.43,11.07,8.85,1.33,19.0,6.0,0.0,2.0,7.0,0.0,2.0,8.0,4.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,.208,24.0,.259,.292,.551,0.0,3.0,1.000,100.0,0.00,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00,27.0,21.0,7.0,0.0,0.0,61.0,.610,0.0,0.0,0.0,0.0,7.0,1.000,14.29,4.0,4.00,10.29,2.57,6.43,0.00,0.00,5.0,3.0,0.0,1.0,7.0,0.0,2.0,8.0,4.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,.208,24.0,.259,.292,.551,0.0,3.0,1.000,100.0,0.00,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00,27.0,21.0,7.0,0.0,0.0,61.0,.610,0.0,0.0,0.0,0.0,7.0,1.000,14.29,4.0,4.00,10.29,2.57,6.43,0.00,0.00,5.0,3.0,0.0,1.0,6.0,0.0,2.0,8.0,4.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,.217,23.0,.208,.304,.512,0.0,3.0,1.000,87.0,0.00,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,24.0,20.0,6.0,0.0,0.0,57.0,.660,0.0,0.0,0.0,0.0,7.0,1.000,13.05,4.0,-.--,9.45,0.00,6.75,0.00,0.00,5.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
83,c48f5a2d585c74f35c5abee9a8182559,https://cards.theshow.com/mlb25/c48f5a2d585c74f35c5abee9a8182559-baked.webp,Ben Rortvedt,,Bronze,Rays,TB,68,C,,30,27,L,R,210 lbs,"5'9""",Wisconsin,True,0,0,0,0,0,0,0,10,10,40,42,30,33,57,83,40,35,25,75,0,69,90,63,89,69,27,3,2,[],68,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,666163,2025_1,39.0,,11.0,24.0,23.0,8.0,1.0,0.0,3.0,29.0,6.0,0.0,15.0,1.0,.169,89.0,.229,.281,.510,0.0,0.0,.---,386.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,2.0,0.0,15.0,,4.0,15.0,11.0,2.0,1.0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,.086,35.0,.200,.114,.314,0.0,0.0,.---,169.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.0,0.0,15.0,,4.0,15.0,11.0,2.0,1.0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,.086,35.0,.200,.114,.314,0.0,0.0,.---,169.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.0,0.0,11.0,,3.0,9.0,7.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,.125,24.0,.222,.167,.389,0.0,0.0,.---,114.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.0,0.0,0.0,98.0,7.0,45.0,.211,29.67,0.0,40.0,3.0,16.0,.103,-.--,0.0,27.0,2.0,13.0,.158,-.--,0.0,40.0,3.0,16.0,.103,-.--
82,7b9c59d91852846aefcd25d162d2ef57,https://cards.theshow.com/mlb25/7b9c59d91852846aefcd25d162d2ef57-baked.webp,Ben Rice,,Silver,Yankees,NYY,75,1B,C,22,26,L,R,215 lbs,"6'1""",Massachusetts,True,0,0,0,0,0,0,0,10,10,32,58,64,86,54,85,34,36,32,77,0,64,31,48,65,0,57,34,31,[],75,False,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']",2025,700250,2025_1,78.0,,36.0,61.0,65.0,42.0,11.0,1.0,15.0,77.0,33.0,0.0,52.0,4.0,.208,250.0,.305,.440,.745,2.0,2.0,.500,1177.0,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,0.0,5.0,28.0,,9.0,25.0,18.0,22.0,5.0,1.0,8.0,29.0,13.0,0.0,26.0,3.0,.265,98.0,.368,.582,.950,1.0,2.0,.667,453.0,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,0.0,0.0,28.0,,9.0,25.0,18.0,22.0,5.0,1.0,8.0,29.0,13.0,0.0,26.0,3.0,.265,98.0,.368,.582,.950,1.0,2.0,.667,453.0,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,0.0,0.0,17.0,,6.0,16.0,13.0,13.0,3.0,0.0,5.0,18.0,6.0,0.0,15.0,3.0,.242,62.0,.338,.532,.870,0.0,0.0,.---,276.0,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,0.0,0.0,0.0,292.0,36.0,130.0,.227,16.67,0.0,114.0,13.0,52.0,.295,12.25,0.0,71.0,9.0,29.0,.256,12.40,0.0,114.0,13.0,52.0,.295,12.25
